Date,City,Maximum Temperature,Minimum Temperature,Temperature,Wind Chill,Heat Index,Precipitation,Snow,Snow Depth,Wind Speed,Wind Direction,Wind Gust,Visibility,Cloud Cover,Relative Humidity,Conditions
2018-04-30,Dammam,35.6,22.2,29.1,,33.6,0,,,27,157,42.5,10,0.4,39.29,Clear
2018-05-01,Dammam,34.9,23.2,29.5,,32.7,0,,,28.2,137.96,,10,7.6,34.19,Clear
2018-05-02,Dammam,35.1,24.5,30.2,,33.5,0,,,28.6,194.96,,10,33,28.68,Partially cloudy
2018-05-03,Dammam,36.5,25.2,30.6,,34.2,0,,,37.4,227.08,61.2,9,40.2,29.83,Partially cloudy
2018-05-04,Dammam,37.4,23.9,30.4,,35.2,0,,,24.5,167.26,,7.2,2.9,37.62,Clear
2018-05-05,Dammam,36.7,24.2,30.7,,34.5,0,,,22.5,159.92,,8.5,5.3,30.35,Clear
2018-05-06,Dammam,38.7,24.9,32.3,,36.5,0,,,14.7,145.38,,9.9,0,23.13,Clear
2018-05-07,Dammam,40.7,25.3,33.2,,38.2,0,,,24.4,151.91,,8.9,0.4,27.07,Clear
2018-05-08,Dammam,42.9,27.1,35.5,,40.3,0,,,23.9,173.23,,7.6,3.9,27.64,Clear
2018-05-09,Dammam,35.4,30,32.5,,34.7,0,,,33.3,137.33,,6.7,9.9,38.6,Clear
2018-05-10,Dammam,37.3,25.6,30.6,,35.6,2.8,,,34.5,183.5,63,7.5,31.4,43.14,Rain
2018-05-11,Dammam,37.5,23.3,31.1,,35.3,0,,,35.6,152.46,59.4,8.6,1.9,37,Clear
2018-05-12,Dammam,44.5,30.2,36.3,,39.2,0,,,44.5,168.38,70.6,2.9,11.7,20.03,Clear
2018-05-13,Dammam,38.5,27.7,33.1,,35.9,0,,,38.5,181.08,57.6,3.8,0,28.03,Clear
2018-05-14,Dammam,35.8,24.2,30.1,,33.4,0,,,25.9,85.83,,8.9,0,29.05,Clear
2018-05-15,Dammam,35.1,25.8,30.5,,33,0,,,27.6,130.46,,10.1,4.7,29.88,Clear
2018-05-16,Dammam,35.1,23.7,30.1,,32.8,0,,,26.3,175.38,,10,21,28.34,Clear
2018-05-17,Dammam,35.5,24.9,31,,33.2,0,,,23.1,84.42,,10,11.1,23.21,Clear
2018-05-18,Dammam,38.2,24,30.3,,35.4,0,,,25.1,207.5,,10,0.5,28.15,Clear
2018-05-19,Dammam,37.6,24.3,31.1,,34.8,0,,,24.9,179.46,,9.6,12.3,27.71,Clear
2018-05-20,Dammam,39.4,24.2,31.2,,37.1,0,,,22.7,133,,7.8,0,28.66,Clear
2018-05-21,Dammam,39.5,23.1,31,,36.9,0,,,23,158.25,,10,0,30.6,Clear
2018-05-22,Dammam,39.4,23.6,31.4,,36.4,0,,,15.4,182.83,,9.7,1.4,35.35,Clear
2018-05-23,Dammam,39.5,23.5,32,,37.2,0,,,17.2,145.71,,9.9,0.4,34.39,Clear
2018-05-24,Dammam,39.1,25.5,32.8,,36.5,0,,,19.4,176.58,,10,0,31.69,Clear
2018-05-25,Dammam,40.3,26.9,33.3,,37.6,0,,,22,133.92,,9.8,0.3,34.43,Clear
2018-05-26,Dammam,40.5,27.5,34.3,,37.5,0,,,22.2,84.38,,8.4,1.5,29.22,Clear
2018-05-27,Dammam,40.5,27.3,33.7,,38.1,0,,,28.3,134.04,40.7,9.7,8.2,24.85,Clear
2018-05-28,Dammam,40,26.8,33.8,,40.4,0,,,14.6,150.08,,10,5.3,36.49,Clear
2018-05-29,Dammam,42.2,26.9,34.3,,40.2,0,,,23.3,134.21,,9,1.3,38.17,Clear
2018-05-30,Dammam,42.9,25.9,34.7,,41.3,0,,,17.4,105.88,,9.4,0,36.89,Clear
2018-05-31,Dammam,44.8,28,35.8,,41.6,0,,,20.8,138.87,,9.4,0,37.82,Clear
2018-06-01,Dammam,45.7,28.7,37.3,,41.1,0,,,19.2,125.79,,9.6,0,33.05,Clear
2018-06-02,Dammam,45.9,30.5,38.7,,41.6,0,,,23.2,148.92,,9.7,0,27.82,Clear
2018-06-03,Dammam,46.6,31.6,38.8,,43.2,0,,,32.4,153.08,,9.9,0,27.38,Clear
2018-06-04,Dammam,45,31.5,37.6,,45.1,0,,,19.9,91.5,,9,0,35.75,Clear
2018-06-05,Dammam,45.4,31.5,38.2,,40.7,0,,,30,128.17,,9.8,0,29.55,Clear
2018-06-06,Dammam,45.2,30,37.4,,43,0,,,27.5,196.08,,8.8,0.1,29.47,Clear
2018-06-07,Dammam,46.6,31.8,39.1,,43.4,0,,,40.7,242.83,,8.2,0,25.11,Clear
2018-06-08,Dammam,46.5,32.6,40.1,,39.6,0,,,52.9,329.21,79.6,7.3,0,17.5,Clear
2018-06-09,Dammam,46.5,33.1,39.6,,39.5,0,,,35.3,323.04,,9,0,12.93,Clear
2018-06-10,Dammam,44,32.3,38,,40.9,0,,,36,282.67,,9.9,0,13.05,Clear
2018-06-11,Dammam,42.7,32.7,37.4,,40,0,,,37,248.96,50,8.9,0,15.08,Clear
2018-06-12,Dammam,42.9,30.3,37.1,,40,0,,,28.2,222.83,,9.2,0,12.92,Clear
2018-06-13,Dammam,42,29.3,36.4,,39.7,0,,,24.6,183.54,,10,0,16.39,Clear
2018-06-14,Dammam,43.6,28.4,36.3,,40.7,0,,,26.5,166.25,,10,0.1,18.9,Clear
2018-06-15,Dammam,42.4,29,35.9,,39.6,0,,,36.4,192.21,,10,0,21.11,Clear
2018-06-16,Dammam,41.7,29.9,36.1,,39.3,0,,,41.7,318.96,,10.1,0,17.27,Clear
2018-06-17,Dammam,41.4,29.3,35.5,,38.7,0,,,44.5,314.79,63.7,8,0.1,14.98,Clear
2018-06-18,Dammam,43.3,30.6,37.3,,40.6,0,,,50.1,332.33,74.2,6.2,0,17.13,Clear
2018-06-19,Dammam,42.7,29.8,36.8,,41.1,0,,,45,276.75,46.4,8.8,0,24.96,Clear
2018-06-20,Dammam,42.3,29.9,36.7,,39.8,0,,,50.5,334.13,64.8,9.1,0,25.94,Clear
2018-06-21,Dammam,41.6,30.4,36.9,,39.4,0,,,44.5,338.83,66.6,9.7,0,22.07,Clear
2018-06-22,Dammam,41.3,31.8,36.1,,38.6,0,,,40.8,316.92,,7.6,0,19.78,Clear
2018-06-23,Dammam,40.7,31.4,35.9,,38.2,0,,,41.7,306.38,59.4,6.5,1.7,18.79,Clear
2018-06-24,Dammam,40.8,29.9,35.1,,38.4,0,,,31.9,205.88,,7.6,0,20.25,Clear
2018-06-25,Dammam,42.9,27.4,35.2,,43.9,0,,,29.1,281.88,,9.8,0,29.46,Clear
2018-06-26,Dammam,43.3,27.7,35.1,,41.8,0,,,18.2,168.71,,9.5,0,34.84,Clear
2018-06-27,Dammam,41.6,29.3,36,,39.6,0,,,43.2,311.54,57.6,9.3,0,27.52,Clear
2018-06-28,Dammam,43,32.3,37.4,,40.4,0,,,31.5,184.91,,6.6,0,17.09,Clear
2018-06-29,Dammam,43.8,31.1,37.3,,41.5,0,,,28,174.58,,7.1,0,22.84,Clear
2018-06-30,Dammam,40.9,29.1,34.4,,45.2,0,,,17.6,144.5,,6.4,0.2,49.6,Clear
2018-07-01,Dammam,42.2,30.1,35.7,,40.9,0,,,28.7,213.29,,7.6,0.1,33.04,Clear
2018-07-02,Dammam,44.8,29.2,36.6,,41.3,0,,,32.4,217.17,,9.9,0.5,22.96,Clear
2018-07-03,Dammam,45.9,30.6,38.1,,42,0,,,16.6,159.79,,9.4,0.3,17.31,Clear
2018-07-04,Dammam,45.9,29.8,37.5,,44.4,0,,,19.2,127.67,,9.1,0,38.45,Clear
2018-07-05,Dammam,45.2,28.6,37,,42.7,0,,,20.8,95,,9.3,0,38.58,Clear
2018-07-06,Dammam,49,29.6,36.5,,44.6,0,,,23.7,96.71,,7.5,0,45.95,Clear
2018-07-07,Dammam,42.7,29.6,35.3,,49.3,0,,,20.9,125.42,,4.5,3.3,58.86,Clear
2018-07-08,Dammam,46.6,29.2,38,,42,0,,,26.1,221.21,,7,0,36.84,Clear
2018-07-09,Dammam,45.5,33.5,39.8,,42,0,,,44.2,330.38,57.6,9,0,16.58,Clear
2018-07-10,Dammam,43.7,33.6,38.8,,42.4,0,,,42.9,218.58,,7.4,0.9,22.18,Clear
2018-07-11,Dammam,44.2,30.4,37.1,,47.6,0,,,21.2,186.08,,8.3,1.3,39.25,Clear
2018-07-12,Dammam,45.6,30.5,37.6,,47.5,0,,,24.3,211.25,,7,0,38.99,Clear
2018-07-13,Dammam,44.5,32.1,37.9,,43.1,0,,,27.8,306.17,,7.5,0.1,27.78,Clear
2018-07-14,Dammam,44.6,31.5,38.5,,40.7,0,,,38.1,323.92,,10,0.1,20.26,Clear
2018-07-15,Dammam,45.8,31,38.2,,41,0,,,29,215.92,,10.1,0.7,17.13,Clear
2018-07-16,Dammam,46.4,30.4,38.2,,40.4,0,,,24.4,192.21,,9.9,0.4,17.65,Clear
2018-07-17,Dammam,43.7,31.9,37.7,,41.5,0,,,37.7,244.96,,10.1,0,18.77,Clear
2018-07-18,Dammam,43.7,31.6,37.2,,39.8,0,,,34.4,219.63,,9.1,0.6,16.73,Clear
2018-07-19,Dammam,44.5,30.2,36.7,,39.5,0,,,24.7,188.17,,7.2,1.3,23.25,Clear
2018-07-20,Dammam,43.6,30.4,37.3,,41.4,0,,,31.3,295.08,44.6,8.7,2.1,20.29,Clear
2018-07-21,Dammam,41.9,34.7,38.4,,40.2,0,,,44.9,299.96,,5.7,1.3,14.85,Clear
2018-07-22,Dammam,42.4,32.5,38.4,,40.5,0,,,43.8,300.38,,7.6,3.3,20.75,Clear
2018-07-23,Dammam,43.6,30.8,37,,40.9,0,,,35.4,277.54,,10,0.4,19.36,Clear
2018-07-24,Dammam,43.9,30.4,36.9,,41.1,0,,,29.7,195.54,,10.1,1.3,19.68,Clear
2018-07-25,Dammam,45.8,30.4,37.8,,41.4,0,,,28.9,213.42,,9.8,3.9,19.67,Clear
2018-07-26,Dammam,46.4,30.7,38.5,,40.9,0,,,28.7,245.38,40.7,9.2,0.9,18.06,Clear
2018-07-27,Dammam,42.3,33.8,37.8,,41.5,0,,,33.8,290.46,,5,10.1,24.48,Clear
2018-07-28,Dammam,41.6,32.4,36.6,,40.8,0,,,39.5,281.08,66.6,5.1,2.5,24.99,Clear
2018-07-29,Dammam,40,32.6,36.4,,44.4,0,,,102.6,179.33,,6.5,0.3,30.62,Clear
2018-07-30,Dammam,42.9,31.1,36.9,,41.8,0,,,34.2,323.83,,9,0,23.95,Clear
2018-07-31,Dammam,42,31.6,37.6,,42.4,0,,,46.1,325.5,,8.3,0.2,20.64,Clear
2018-08-01,Dammam,42.1,33.1,37.7,,40.5,0,,,41.1,331.13,59.4,9.3,0,21.63,Clear
2018-08-02,Dammam,43.3,30.3,36.4,,40.7,0,,,27.2,203.42,37.1,10.1,0,20.24,Clear
2018-08-03,Dammam,44.4,26.5,35.8,,40.4,0,,,22.8,166.13,,10.1,0,28.96,Clear
2018-08-04,Dammam,46,29.3,36.6,,42.9,0,,,26.6,165.38,,10,0,34.26,Clear
2018-08-05,Dammam,47.3,29.1,37.9,,41.1,0,,,27.8,202.54,,9.9,0.9,27.93,Clear
2018-08-06,Dammam,44.6,30.4,38.1,,40.9,0,,,38.8,313.71,63,9.9,3,21.93,Clear
2018-08-07,Dammam,45.1,34.1,39.1,,43.4,0,,,31.3,315.38,,8.7,2.1,16.38,Clear
2018-08-08,Dammam,41.6,32.6,37.2,,43.5,0,,,37,233.38,,6,4.3,27.49,Clear
2018-08-09,Dammam,40.7,30.2,35.6,,43.2,0,,,32.7,190.71,,9.2,5.5,45.52,Clear
2018-08-10,Dammam,42.2,29.9,35.3,,46.4,0,,,24.1,108.79,,7.9,8.1,53.04,Clear
2018-08-11,Dammam,43.6,30.4,36.7,,41.4,0,,,25.5,178.54,,9.3,0.5,30.63,Clear
2018-08-12,Dammam,43.9,31.8,37.4,,41.1,0,,,36,316.92,,10.1,0.2,20.59,Clear
2018-08-13,Dammam,42.9,32.6,38.4,,41.3,0,,,46,323.71,,8,0.3,16.88,Clear
2018-08-14,Dammam,42.9,31.9,37.4,,40.8,0,,,37.1,240.79,46.4,7.9,0.1,17.97,Clear
2018-08-15,Dammam,42.9,30.6,36.5,,40.7,0,,,30.5,215.21,,10,0,20.24,Clear
2018-08-16,Dammam,44.6,29,36.9,,38.6,0,,,25.4,245.88,,10.1,0.2,18.05,Clear
2018-08-17,Dammam,44.9,29.7,37.1,,40.2,0,,,26.6,280.21,,10.1,0,17.7,Clear
2018-08-18,Dammam,44.5,22.5,36.8,,41,0,,,32.5,255.46,,10,0.1,19.44,Clear
2018-08-19,Dammam,43.7,30.8,36.7,,40.5,0,,,33,224.67,,10.1,0.1,19.82,Clear
2018-08-20,Dammam,43,29.3,35.7,,40.6,0,,,32.1,216,,10.1,0.1,20.98,Clear
2018-08-21,Dammam,42.7,29.2,35.4,,41.5,0,,,32.4,210.5,,10.1,0,23.63,Clear
2018-08-22,Dammam,43,29.1,35.6,,41.9,0,,,25.9,226.63,,10,0,29.19,Clear
2018-08-23,Dammam,43.6,29.5,36.5,,40.7,0,,,40.3,326.42,,10,0.9,23.49,Clear
2018-08-24,Dammam,43.7,30.3,36.5,,41.3,0,,,42.5,269.33,55.4,10.1,0,24.79,Clear
2018-08-25,Dammam,43.6,28.8,36.3,,41.1,0,,,30.2,226.13,,10.1,0,20.61,Clear
2018-08-26,Dammam,44.9,30.2,36.3,,41.7,0,,,25.1,183.58,,8.6,0,26.93,Clear
2018-08-27,Dammam,41.9,29.8,35.4,,42.6,0,,,18.6,68.71,,9.5,0.2,41.46,Clear
2018-08-28,Dammam,43.7,28.6,35.7,,43.7,0,,,18.2,96,,9.7,0.5,40.15,Clear
2018-08-29,Dammam,41,29.9,34.7,,47,0,,,20.5,136.46,,8.1,2.5,48.44,Clear
2018-08-30,Dammam,42.1,29.5,35.2,,45,0,,,21.3,205.04,,7.7,4.3,51.2,Clear
2018-08-31,Dammam,44.6,29.9,35.8,,42.5,0,,,19.6,132.83,,9,5.6,42.6,Clear
2018-09-01,Dammam,43.9,29.9,35.8,,46.9,0,,,20.4,86,,8.4,1.7,50.29,Clear
2018-09-02,Dammam,42.1,30.5,35.6,,45.6,0,,,80.1,128.54,,7,0,51.84,Clear
2018-09-03,Dammam,43.7,28.3,35.8,,42.9,0,,,19.1,175.29,,6.8,0,43.2,Clear
2018-09-04,Dammam,39.8,29.6,34.6,,47.5,0,,,20.7,104.71,,8.2,2.2,53.83,Clear
2018-09-05,Dammam,41.5,30.3,35.2,,50.3,0,,,20.6,91.58,,8.3,0.1,56.04,Clear
2018-09-06,Dammam,43.3,29.3,35.6,,47.3,0,,,20.9,144,,8.9,0,49.54,Clear
2018-09-07,Dammam,43.3,29.8,36.1,,44.2,0,,,18.2,158.78,,8.9,0,46.81,Clear
2018-09-08,Dammam,43.7,29.3,36,,42.1,0,,,23.1,190.42,,9.5,0.1,31.99,Clear
2018-09-09,Dammam,43.9,28.7,36,,41.1,0,,,27.9,177.04,,10,0.2,26.92,Clear
2018-09-10,Dammam,41.2,29.2,35,,46.5,0,,,18.9,161.71,,9.9,1.5,43.88,Clear
2018-09-11,Dammam,38.7,28.9,33.7,,48.8,0,,,23.1,108.88,,5.8,6.3,64.11,Clear
2018-09-12,Dammam,41.8,28.7,34.3,,47,0,,,16.7,156.29,,6.5,2.9,61.91,Clear
2018-09-13,Dammam,41.4,29.8,35.2,,46.2,0,,,13.3,81.22,,7,1,53.01,Clear
2018-09-14,Dammam,44.2,28.3,35.1,,44.8,0,,,26.6,190.29,,6.4,0.5,43.34,Clear
2018-09-15,Dammam,42.9,28.7,34.5,,46.6,0,,,17.5,97.67,,6.2,0.2,56.5,Clear
2018-09-16,Dammam,40.7,28.7,33.8,,51.2,0,,,14.8,159.88,,5.7,0.3,62.05,Clear
2018-09-17,Dammam,40.6,28.5,34.1,,44.2,0,,,16.6,94.5,,6,4.3,55.68,Clear
2018-09-18,Dammam,38.4,29.1,33.7,,48,0,,,19.9,78.71,,7.5,4.7,64.2,Clear
2018-09-19,Dammam,39.4,29.5,34.2,,49.2,0,,,17.6,106.58,,7.8,0.2,63.7,Clear
2018-09-20,Dammam,41.8,30.7,34.4,,47.8,0,,,25.6,111.58,,7.8,0.1,58.58,Clear
2018-09-21,Dammam,39.8,28.7,34,,44.6,0,,,13.4,149.38,,7.4,0.9,51.71,Clear
2018-09-22,Dammam,41.3,28.1,34.4,,43.6,0,,,18.6,166.71,,7.2,0,45.49,Clear
2018-09-23,Dammam,42.6,26.7,33.8,,41.2,0,,,16.8,181.75,,8.2,0,47.24,Clear
2018-09-24,Dammam,41.4,27.8,34,,43.6,0,,,19.2,192.67,,8,0,48.18,Clear
2018-09-25,Dammam,40.7,27.3,33.7,,39.6,0,,,22,215.08,,10,0,41.39,Clear
2018-09-26,Dammam,41.8,27,33.7,,38.5,0,,,24.8,173.08,,10,0,32.68,Clear
2018-09-27,Dammam,40,24.8,32.2,,40.6,0,,,16.3,175.63,,10,0,47.11,Clear
2018-09-28,Dammam,41.4,25.7,33,,40.3,0,,,17.4,200.67,,10,0,39.38,Clear
2018-09-29,Dammam,41.2,26.9,33.6,,39.1,0,,,25.8,164.42,,9.6,0,40.41,Clear
2018-09-30,Dammam,38.5,28.9,33,,43,0,,,20.2,124.75,,7.8,5.8,59.73,Clear
2018-10-01,Dammam,40.5,25.4,32.1,,37.7,0,,,20,185.79,,9.1,0,48.77,Clear
2018-10-02,Dammam,38.7,26.7,31.9,,40.3,0,,,17.5,109.13,,8.9,0.3,54.65,Clear
2018-10-03,Dammam,39.3,26.7,32.4,,40.8,0,,,18,164.38,,8.3,0.1,51.74,Clear
2018-10-04,Dammam,42.6,26,32.9,,39.9,0,,,24.4,191.17,,9.5,0,41.2,Clear
2018-10-05,Dammam,41,26.2,32.9,,38.6,0,,,26.2,217.96,,9.6,0.1,37.74,Clear
2018-10-06,Dammam,41.3,26.1,32.9,,38.9,0,,,22.7,180.79,,10,0,39.78,Clear
2018-10-07,Dammam,37.9,26.9,32,,38.5,0,,,15.8,106,,9.1,1.6,56.31,Clear
2018-10-08,Dammam,39,26.6,32.1,,39.5,0,,,21.2,107.25,,8.9,3.6,56.15,Clear
2018-10-09,Dammam,40.6,26.7,32.4,,40.3,0,,,24.8,183.33,,8.1,0.6,53.27,Clear
2018-10-10,Dammam,38,25.1,31.3,,38.9,0,,,23.4,154.38,,7.3,1.3,57.04,Clear
2018-10-11,Dammam,35.9,25.8,31.1,,41,0,,,17.8,127.38,35.3,7.8,1.1,62.07,Clear
2018-10-12,Dammam,37.4,27.5,32.1,,40.3,0,,,20.9,144,,9.5,0.3,56.09,Clear
2018-10-13,Dammam,37.8,27.5,32.3,,37.9,0,,,15.3,104.25,,9.8,0.5,51.06,Clear
2018-10-14,Dammam,37.5,26.6,32,,37,0,,,16.8,119.13,,10,2,51.19,Clear
2018-10-15,Dammam,37.9,26.6,30.9,,36.7,0,,,44.5,143.08,,8.2,6.6,53.4,Clear
2018-10-16,Dammam,35.8,24.1,29.8,,35.1,0,,,18.5,205.58,,7,0,51.39,Clear
2018-10-17,Dammam,34.8,23.7,29.4,,35.4,0,,,18.5,156.75,,6.7,5.9,55.9,Clear
2018-10-18,Dammam,33.6,25.6,29.8,,36.1,0,,,14.7,118.04,,8.5,15.5,56.47,Clear
2018-10-19,Dammam,33.9,25.6,28.8,,36.2,0,,,28.4,131.29,,9,25.9,56.36,Partially cloudy
2018-10-20,Dammam,34.5,24.7,28.5,,35.3,0.2,,,21.9,114.33,,9.1,23.6,51.32,Rain
2018-10-21,Dammam,34.1,23.6,28.9,,34.8,0,,,24.2,136.63,,9.9,12.4,53.41,Clear
2018-10-22,Dammam,34.2,24.5,28,,37.2,3.25,,,49.5,116.5,72.4,9.2,26.6,64.68,Rain
2018-10-23,Dammam,33.2,24.6,28.8,,34.6,0,,,13.9,192.21,,9.3,8.7,63.52,Clear
2018-10-24,Dammam,33.9,25.9,29.4,,35.1,0,,,17.7,165.88,,8.6,29.3,60.49,Partially cloudy
2018-10-25,Dammam,33.9,25.2,29.4,,34.1,0,,,16.7,185.25,,9.1,3.2,54.15,Clear
2018-10-26,Dammam,32.3,25.9,29.3,,35.1,0,,,30.1,129.71,,8.1,32.8,60.02,Partially cloudy
2018-10-27,Dammam,32.3,24.2,28.5,,35.5,0.6,,,35.3,136.96,83.5,8.7,30.1,63.02,Rain
2018-10-28,Dammam,28.1,22.8,25,,29.3,6.92,,,34.2,290.71,,8.2,61.7,70.46,Rain
2018-10-29,Dammam,28,20.4,24,,27.6,5,,,27.3,320.67,,10.1,20.2,46.19,Rain
2018-10-30,Dammam,27.9,18.1,22.9,,26.7,0,,,23.3,311.71,,10,2.3,37.25,Clear
2018-10-31,Dammam,28.6,17.1,23,,27.6,0,,,19.8,281.38,,10,6.2,44.15,Clear
2018-11-01,Dammam,30.9,20.9,25.7,,29.9,0,,,25,297.54,,9.5,14.4,48.66,Clear
2018-11-02,Dammam,30.9,22.2,26.4,,30.5,0,,,20.4,185.38,,9.6,17.9,52.08,Clear
2018-11-03,Dammam,30.9,22,26.6,,30.9,0,,,26.4,118.58,,10,17.9,55.42,Clear
2018-11-04,Dammam,31,24.2,27.5,,31.4,0,,,29,109.33,,9.7,39.3,52.74,Partially cloudy
2018-11-05,Dammam,31.9,23.9,27.6,,31.8,0,,,24.5,114.5,,10,9.3,58.17,Clear
2018-11-06,Dammam,30.5,24.5,27.4,,30.6,0,,,23.8,145.92,,10.1,18.9,57.69,Clear
2018-11-07,Dammam,31,23,27.2,,31.1,0,,,21.9,152.75,,9.3,11,63.57,Clear
2018-11-08,Dammam,30.2,24.8,26.9,,32,0,,,21.3,73.25,,9.5,37.2,65.29,Partially cloudy
2018-11-09,Dammam,25.8,21.2,23.9,,,5,,,29.1,195.46,,9.8,74.3,72.03,Rain
2018-11-10,Dammam,26.7,20.8,23.2,,27.6,5.24,,,16.1,189.17,,9.4,69.2,74.62,Rain
2018-11-11,Dammam,26.6,21.2,23.5,,,9.86,,,29.3,212.04,70.6,9.1,37.1,76.33,Rain
2018-11-12,Dammam,27.9,21.8,24.4,,29.1,0,,,17.7,272.29,,8.7,32.6,76.23,Partially cloudy
2018-11-13,Dammam,27,21.2,23.3,,27.4,1.18,,,20.5,210.96,,8.1,33.7,69.35,Rain
2018-11-14,Dammam,27,20.2,23.8,,28,0,,,26.8,121.83,,9.7,41.3,68.87,Partially cloudy
2018-11-15,Dammam,31,22.8,26.7,,31.8,0,,,27,110.25,,9.9,26.6,63.21,Partially cloudy
2018-11-16,Dammam,32.1,23.8,27.2,,30.9,0,,,22.5,198.38,,9.4,31.5,60.37,Partially cloudy
2018-11-17,Dammam,27.7,20.8,24.2,,28.3,0,,,31.3,323.25,,9.6,18.7,66.45,Clear
2018-11-18,Dammam,25.7,18,21.8,,,0,,,32.1,315.33,,9.4,3.6,60.55,Clear
2018-11-19,Dammam,26.6,18.2,21.8,,,0,,,26.6,318.33,,9.7,2.3,55.03,Clear
2018-11-20,Dammam,23.6,18.2,20.3,,,0,,,31.1,313.54,,9.5,45,60.53,Partially cloudy
2018-11-21,Dammam,24.5,15.7,19.7,,,0,,,31,307.67,,10.1,3.3,53.77,Clear
2018-11-22,Dammam,26.5,14.4,20,,,0,,,12.3,219.29,,10,10.8,56.26,Clear
2018-11-23,Dammam,25.6,18.9,22.1,,,0,,,17.3,112,,9,44.9,67.49,Partially cloudy
2018-11-24,Dammam,29.2,22.2,25.5,,29.1,0,,,32.2,117.08,,9.8,34.2,58.13,Partially cloudy
2018-11-25,Dammam,25,18.9,21.6,,,22.44,,,34.7,243.21,57.6,8.7,62,76.81,Rain
2018-11-26,Dammam,22.8,16.2,19.3,,,0.1,,,22.9,311.42,,9.7,26.5,73.34,Rain
2018-11-27,Dammam,22.7,15.3,18.7,,,0,,,25.8,305.5,,9.8,9.6,68.1,Clear
2018-11-28,Dammam,22.8,16,19.1,,,0,,,28.3,309.38,,8.7,15.1,68.37,Clear
2018-11-29,Dammam,25,15.1,19.5,,,0,,,21.3,274.96,,8.2,0.6,67.83,Clear
2018-11-30,Dammam,25.6,16,20.4,,,0,,,12,176.13,,8.3,5.9,73.45,Clear
2018-12-01,Dammam,26.6,17.9,21.8,,,0,,,6.7,153.71,,6.8,6.2,73.19,Clear
2018-12-02,Dammam,25,17.9,20.9,,,0,,,15.8,287.17,,5.8,21.8,72.73,Clear
2018-12-03,Dammam,25.6,17.9,20.7,,,0,,,22.4,317.63,,2.5,7.1,80.2,Clear
2018-12-04,Dammam,25.6,16.4,20.7,,,0,,,18.6,233.29,,5.2,3.2,75.19,Clear
2018-12-05,Dammam,26.9,17.9,21.7,,26.9,0,,,8.9,84.25,,7.3,21.5,76.06,Clear
2018-12-06,Dammam,27,17.6,22.4,,27.2,0,,,23.8,163.29,,6.9,8.9,71.02,Clear
2018-12-07,Dammam,25.9,18.3,21.9,,,0,,,21.5,284.83,,9.7,12.8,50.7,Clear
2018-12-08,Dammam,25.9,15.1,20.7,,,0,,,17.4,169.75,,10.1,1.3,53.79,Clear
2018-12-09,Dammam,26,17.1,21.4,,,0,,,15.9,141.83,,10,7.9,52,Clear
2018-12-10,Dammam,25.9,18.4,22.1,,,0,,,17.8,83.25,,10.1,6.3,51.94,Clear
2018-12-11,Dammam,24.6,18.3,21.6,,,0,,,27.3,271,,10.1,24.8,56.42,Clear
2018-12-12,Dammam,24.1,15.4,19.5,,,0,,,24.5,321.38,,10,1.5,60.08,Clear
2018-12-13,Dammam,25.3,14.2,19.6,,,0,,,14.6,293.13,,9.9,1.1,62.17,Clear
2018-12-14,Dammam,25.9,16.3,20.5,,,0,,,18.1,253.13,,8.8,6.3,65.1,Clear
2018-12-15,Dammam,24.9,17.3,20.4,,,0,,,25.4,297.33,,8.8,15.4,69.33,Clear
2018-12-16,Dammam,23.9,15.2,19,,,0,,,20.5,264.75,,10,4.6,58.28,Clear
2018-12-17,Dammam,23.6,14.1,18.5,,,0,,,14,195.67,,9.7,9.1,64.43,Clear
2018-12-18,Dammam,25.1,13.1,19.2,,,0,,,14.6,135.17,,9.7,0,58.91,Clear
2018-12-19,Dammam,24.6,16,19.5,,,0,,,20.9,231.92,,8,19.5,68.72,Clear
2018-12-20,Dammam,23.6,14.1,18.9,,,0,,,10.1,227.17,,6.2,3.6,69.36,Clear
2018-12-21,Dammam,24.6,15.3,19.7,,,0,,,23.6,219.96,,6,18,72.1,Clear
2018-12-22,Dammam,21.7,15.2,18.2,,,0,,,32.5,320.42,,10,32,53.37,Partially cloudy
2018-12-23,Dammam,20,11.4,16.4,,,0,,,37.1,304,,9.8,20.3,63.05,Clear
2018-12-24,Dammam,20.6,11.1,16,,,0,,,27.7,306.13,,10,10.4,58.08,Clear
2018-12-25,Dammam,21.6,11.6,16,,,0,,,26.3,311.96,,9.8,9.2,61.4,Clear
2018-12-26,Dammam,21.6,11.4,16,,,0,,,17.9,271.79,,9.9,13,64.38,Clear
2018-12-27,Dammam,21.2,10.8,16.2,,,0,,,24,172.46,,9.5,17.9,68.5,Clear
2018-12-28,Dammam,23.2,14.3,18.8,,,0,,,27.5,166.21,,9.8,8.2,60.68,Clear
2018-12-29,Dammam,21.7,15.3,17.8,,,15.95,,,29,299.17,,9.8,32.4,64.79,Rain
2018-12-30,Dammam,22.9,14,18,,,0,,,14.6,167.54,,10,20.4,65.8,Clear
2018-12-31,Dammam,24.6,17.2,20.3,,,0.6,,,19,75.5,,8,47.5,74.64,Rain
2019-01-01,Dammam,22.9,15.4,19.4,,,0,,,18.4,172.63,,9.3,25.4,71.73,Partially cloudy
2019-01-02,Dammam,24.1,16.8,20.1,,,0,,,21.5,102.33,,8.8,29.3,74.5,Partially cloudy
